model,dataset,method,id,true_label,true_cwe,true_lines,pred_label,pred_cwe,pred_lines,retrieved_mistake_ids,retrieved_scores,retrieved_error_types,retrieved_true_cwes,retrieved_pred_cwes,raw
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_loop_67a.cpp::good,0,134,[],0,,[],"[""253-8"", ""253-10"", ""134-9""]","[0.31736843408238874, 0.3057595475859625, 0.24544413097417492]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(134)]""","[78.0, 78.0, 190.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_loop_67a.cpp::bad,1,134,[],1,122.0,[29],"[""253-10"", ""253-4"", ""253-8""]","[0.36813327988517686, 0.3085682021575584, 0.24345799483357308]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 29,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = new int[50];""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_01.cpp::good,0,134,[],0,,[],"[""253-8"", ""134-9"", ""134-8""]","[0.40993791213629965, 0.31401249968671374, 0.27124797386056515]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(134), np.int64(134)]""","[78.0, 190.0, 89.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_01.cpp::bad,1,134,[],1,122.0,"[21, 25]","[""253-10"", ""253-4"", ""134-9""]","[0.45852703462995503, 0.39199916692733533, 0.2698560087703027]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(134)]""","[78.0, NaN, 190.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 21,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = new int[50];""
    },
    {
        ""severity"": ""Medium"",
        ""line"": 25,
        ""cwe"": 190,
        ""message"": ""Possible integer overflow when calculating the size of the memory to be copied."",
        ""line_content"": ""memmove(data, source, 100*sizeof(int));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_63b.cpp::good,0,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.3605295261781525, 0.29894211870751536, 0.2239560286840771]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory deallocated on the stack instead of the heap."",
        ""line_content"": ""delete [] data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_63b.cpp::bad,1,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.37293794546365927, 0.3092308714494686, 0.23166396965326086]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory deallocation error: Attempting to free memory that was not allocated on the heap."",
        ""line_content"": ""delete [] data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_15.c::good,0,125,[],0,,[],"[""770-1"", ""770-10"", ""253-8""]","[0.2602856585759893, 0.2570420311811679, 0.25379292091887523]","[""false_negative"", ""false_positive"", ""false_positive""]","""[np.int64(770), np.int64(770), np.int64(253)]""","[NaN, 680.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_connect_socket_15.c::bad,1,125,[],1,122.0,"[44, 45]","[""415-9"", ""770-1"", ""617-7""]","[0.3230125532272261, 0.2829926691073859, 0.25342323653775384]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(415), np.int64(770), np.int64(617)]""","[190.0, NaN, 190.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 44,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to improper bounds checking."",
        ""line_content"": ""if (data >= 0)""
    },
    {
        ""severity"": ""High"",
        ""line"": 45,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to improper bounds checking."",
        ""line_content"": ""buffer[data] = 1;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_loop_52c.cpp::good,0,134,[],1,122.0,[29],"[""253-10"", ""253-4"", ""253-8""]","[0.4546938948906686, 0.3746594611925764, 0.22814576995718047]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 29,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to copying more elements than allocated."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_loop_52c.cpp::bad,1,134,[],1,122.0,[29],"[""253-10"", ""253-4"", ""253-8""]","[0.4643156637828536, 0.3825876229501305, 0.2329735582713064]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 29,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_65a.cpp::good,0,89,[],0,,[],"[""253-8"", ""22-10"", ""253-10""]","[0.36006639402403623, 0.2983719182353129, 0.2943016589058086]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(253)]""","[78.0, 78.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_65a.cpp::bad,1,89,[],1,590.0,[26],"[""253-10"", ""253-4"", ""787-7""]","[0.5496421199776317, 0.4491728260114719, 0.21477818171868907]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed."",
        ""line_content"": ""data = dataBuffer;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_scanf_08.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""415-5""]","[0.3424250393706466, 0.2830788623157298, 0.2502915829056412]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(415)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_scanf_08.c::bad,1,78,[],1,253.0,[28],"[""253-10"", ""253-4"", ""253-8""]","[0.31247437874069783, 0.2628784530105543, 0.21238217891406652]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 28,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value of wscanf() is checked against 0 instead of EOF."",
        ""line_content"": ""if (wscanf(L\""%99s\\0\"", data) == 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateNamedPipe_01.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.44727101400159913, 0.32612832566144473, 0.2858552636648345]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateNamedPipe_01.c::bad,1,78,[],1,253.0,[26],"[""253-8"", ""362-5"", ""22-10""]","[0.29546720134888416, 0.25653092482827494, 0.23096097584652697]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(362), np.int64(22)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value should be checked against INVALID_HANDLE_VALUE instead of NULL."",
        ""line_content"": ""if (hPipe == NULL)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_65b.c::good,0,125,[],0,,[],"[""415-9"", ""134-9"", ""787-7""]","[0.44056787402650127, 0.3287860359469599, 0.3124455235517639]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(415), np.int64(134), np.int64(787)]""","[190.0, 190.0, 680.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE129_listen_socket_65b.c::bad,1,125,[],1,122.0,"[28, 30]","[""415-9"", ""253-8"", ""787-7""]","[0.40022228805533616, 0.28803773585249953, 0.2719659680408917]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(415), np.int64(253), np.int64(787)]""","[190.0, 78.0, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 28,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to improper bounds checking."",
        ""line_content"": ""if (data >= 0)""
    },
    {
        ""severity"": ""High"",
        ""line"": 30,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to improper bounds checking."",
        ""line_content"": ""buffer[data] = 1;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE426_Untrusted_Search_Path/CWE426_Untrusted_Search_Path__char_popen_67a.c::good,0,190,[],0,,[],"[""22-8"", ""22-9"", ""78-10""]","[0.30614438141698463, 0.29920038844538666, 0.24976785455348624]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(22), np.int64(22), np.int64(78)]""","[78.0, 78.0, 78.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE426_Untrusted_Search_Path/CWE426_Untrusted_Search_Path__char_popen_67a.c::bad,1,190,[],1,426.0,[24],"[""22-8"", ""22-9"", ""253-10""]","[0.3084764923568147, 0.30373153844261014, 0.3027607813212394]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(22), np.int64(22), np.int64(253)]""","[78.0, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 426,
        ""message"": ""Untrusted search path used in os.popen call."",
        ""line_content"": ""strcpy(data, BAD_OS_COMMAND);""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_12.c::good,0,22,[],0,,[],"[""253-8"", ""22-10"", ""134-9""]","[0.38985814269742924, 0.24902061080255117, 0.24031262624584704]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(134)]""","[78.0, 78.0, 190.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_12.c::bad,1,22,[],1,122.0,"[26, 32, 38]","[""253-10"", ""253-4"", ""134-9""]","[0.48267180669182225, 0.4133942461706068, 0.2524679186727835]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(134)]""","[78.0, NaN, 190.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = (int *)malloc(50*sizeof(int));""
    },
    {
        ""severity"": ""High"",
        ""line"": 32,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = (int *)malloc(100*sizeof(int));""
    },
    {
        ""severity"": ""High"",
        ""line"": 38,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to incorrect use of memcpy."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(int));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_54e.c::good,0,22,[],1,122.0,[22],"[""253-10"", ""253-4"", ""787-7""]","[0.4519724781158892, 0.3708085152121276, 0.2591244513617005]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to copying more elements than allocated."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_54e.c::bad,1,22,[],1,190.0,[21],"[""253-10"", ""253-4"", ""787-7""]","[0.46123372938562596, 0.37840665668891244, 0.2644341035427301]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 21,
        ""cwe"": 190,
        ""message"": ""Potential buffer overflow due to incorrect loop condition."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_62b.cpp::good,0,125,[],1,122.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.3651274453726863, 0.3546210448814081, 0.24755540958193803]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation for the string."",
        ""line_content"": ""data = (char *)malloc((10+1)*sizeof(char));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_62b.cpp::bad,1,125,[],1,122.0,[21],"[""253-10"", ""253-4"", ""253-8""]","[0.3748582974460359, 0.3643505564216194, 0.25486255811154396]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 21,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation for the null terminator."",
        ""line_content"": ""data = (char *)malloc(10*sizeof(char));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_82_bad.cpp::good,0,22,[],0,,[],"[""253-8"", ""253-10"", ""253-4""]","[0.334327212233525, 0.32220600440077946, 0.2552912198876324]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s08/CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_82_bad.cpp::bad,1,22,[],1,122.0,[21],"[""253-10"", ""253-4"", ""787-7""]","[0.4936534020741, 0.4050392440564332, 0.28086984435324314]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(787)]""","[78.0, NaN, 680.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 21,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to copying more elements than allocated."",
        ""line_content"": ""for (i = 0; i < 100; i++)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_12.cpp::good,0,89,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.3666196387363705, 0.2929641275658598, 0.23332637044562377]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_12.cpp::bad,1,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.5062673861998652, 0.4209719712100489, 0.16871355031260313]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed."",
        ""line_content"": ""delete data;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_04.c::good,0,125,[],0,,[],"[""253-8"", ""22-10"", ""401-10""]","[0.40726986540410787, 0.29859088261461947, 0.26570047080408743]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(22), np.int64(401)]""","[78.0, 78.0, 416.0]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s06/CWE122_Heap_Based_Buffer_Overflow__CWE131_memmove_04.c::bad,1,125,[],1,122.0,[26],"[""253-10"", ""253-4"", ""253-8""]","[0.4257917919351828, 0.353001995493683, 0.25953714893085866]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 26,
        ""cwe"": 122,
        ""message"": ""Memory allocation size is incorrect. It should use sizeof(int) instead of a hardcoded value."",
        ""line_content"": ""data = (int *)malloc(10);""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_sscanf_13.c::good,0,78,[],0,,[],"[""253-8"", ""22-10"", ""362-5""]","[0.3640148656169265, 0.27829544679662876, 0.24541118806307557]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(22), np.int64(362)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE253_Incorrect_Check_of_Function_Return_Value/CWE253_Incorrect_Check_of_Function_Return_Value__wchar_t_sscanf_13.c::bad,1,78,[],1,253.0,[24],"[""253-4"", ""253-10"", ""253-8""]","[0.3860023519081834, 0.334577571576411, 0.2283561740911595]","[""false_negative"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[NaN, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 253,
        ""message"": ""Incorrect check of function return value. The return value of swscanf should be checked against EOF instead of 0."",
        ""line_content"": ""if (swscanf(SRC_STRING, L\""%99s\\0\"", data) == 0)""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_char_declare_68a.cpp::good,0,89,[],1,590.0,[14],"[""253-8"", ""253-10"", ""22-10""]","[0.33813484171912256, 0.32657625894076614, 0.273482226055901]","[""false_positive"", ""false_positive"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(22)]""","[78.0, 78.0, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 14,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed with 'delete'. This can lead to undefined behavior."",
        ""line_content"": ""char * CWE590_Free_Memory_Not_on_Heap__delete_char_declare_68_badData;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE590_Free_Memory_Not_on_Heap/s02/CWE590_Free_Memory_Not_on_Heap__delete_char_declare_68a.cpp::bad,1,89,[],1,590.0,[24],"[""253-10"", ""253-4"", ""253-8""]","[0.5183155814932296, 0.42391878372557745, 0.2031164207809658]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 24,
        ""cwe"": 590,
        ""message"": ""Memory allocated on the stack is being freed."",
        ""line_content"": ""data = &dataBuffer;""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memcpy_66b.cpp::good,0,134,[],1,122.0,[22],"[""253-10"", ""253-4"", ""253-8""]","[0.4764438168737062, 0.39610635456151194, 0.242917596505906]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking when copying data."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(int));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memcpy_66b.cpp::bad,1,134,[],1,122.0,[22],"[""253-10"", ""253-4"", ""253-8""]","[0.48094256936935387, 0.4000630233555443, 0.22777880555694985]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 22,
        ""cwe"": 122,
        ""message"": ""Potential heap-based buffer overflow due to insufficient bounds checking when copying data."",
        ""line_content"": ""memcpy(data, source, 100*sizeof(int));""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_ncat_84a.cpp::good,0,134,[],0,,[],"[""253-8"", ""253-10"", ""253-4""]","[0.33069803288677674, 0.32708408775207654, 0.28034740800679514]","[""false_positive"", ""false_positive"", ""false_negative""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, 78.0, NaN]","```json
[]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_ncat_84a.cpp::bad,1,134,[],1,122.0,[20],"[""253-10"", ""253-4"", ""253-8""]","[0.39150760277308083, 0.3277951731586178, 0.26176571206567695]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[
    {
        ""severity"": ""High"",
        ""line"": 20,
        ""cwe"": 122,
        ""message"": ""Heap-based buffer overflow due to insufficient allocation size."",
        ""line_content"": ""data = new wchar_t[10];""
    }
]
```"
qwen25_coder_7b,Juliet_overlap_250,F_errorlock_from_castle,juliet::testcases/CWE122_Heap_Based_Buffer_Overflow/s03/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_62b.cpp::good,0,134,[],0,,[],"[""253-10"", ""253-4"", ""253-8""]","[0.350593914600944, 0.3000825538451742, 0.26223970641744204]","[""false_positive"", ""false_negative"", ""false_positive""]","""[np.int64(253), np.int64(253), np.int64(253)]""","[78.0, NaN, 78.0]","```json
[]
```"
